Time,Num c bots
19273.894405003437,0.01997669926
19273.894440716005,0.019874300200000004
19273.89450623043,0.019794340200000007
19273.894588076724,0.02011418020000001
19273.894621278763,0.020114180200000015
19273.894681494814,0
Time,Avg attr food h
19273.894199121216,0.0204428875
19273.89419913064,0.020150088650000002
19273.89419913064,0.020096050066666666
19273.894199141803,0.0198969096
19273.894199152637,0.02001731352
19273.894199152637,0.01993569103333333
19273.894199164042,0.019925513228571428
19273.894199164042,0.01982705195
19273.894199175207,0.019740734655555554
19273.89419919043,0.01971814015
19273.894219199978,0.019702679077777778
19273.89424506685,0.01966235999
19273.8942774448,0.019702679077777778
19273.894280266344,0.019753077937500002
19273.894298007453,0.01978529212857143
19273.894311773205,0.0196756929
19273.89433900749,0.01980079222
19273.894379900186,0.019966534525
19273.894394608345,0.0200005639
19273.89443983649,0.01975138125
19273.89446329911,0.019514789599999995
19273.89458392064,0
Time,Avg attr poison h
19273.894199121216,-0.0005220589
19273.89419913064,-0.00025477365
19273.894199141803,-0.0004949419333333333
19273.894199141803,-0.0004246155999999999
19273.894199152637,-0.00029035169999999997
19273.894199152637,-0.00032145586666666666
19273.894199164042,-0.00021294407142857143
19273.894199164042,-0.0003006369625
19273.894199175207,-0.0002147417
19273.89419919043,-0.00027252928
19273.894219199978,-0.0003042004888888889
19273.89424506685,-0.0002951441
19273.8942774448,-0.0003042004888888889
19273.894280266344,-0.000315520975
19273.894298007453,-0.00029245587142857145
19273.894311773205,-0.00025418870000000005
19273.89433900749,-0.00039951052000000004
19273.894379900186,-0.0002707663500000001
19273.894394608345,-0.0005070640333333335
19273.89443983649,-0.0008839480000000003
19273.89446329911,-0.0007926175000000006
19273.894583923622,0
Time,Avg perception food c
19273.89419919043,110.2641682432
19273.89419920192,95.52038790245001
19273.89419920192,92.67515110660001
19273.89419921302,101.19371340122501
19273.89437898192,106.30485077800002
19273.894393895625,109.71227569585001
19273.894405003437,115.49940932268002
19273.894440716005,122.62809227462503
19273.89450623043,121.25432293780004
19273.894588076724,126.74940028510005
19273.894621278763,126.74940028510011
19273.894681494814,0
Time,Avg perception food h
19273.894199121216,100.9767252131
19273.89419913064,89.5886827393
19273.894199141803,101.78400026276665
19273.894199141803,102.68414304997499
19273.894199152637,102.02678447957999
19273.894199152637,105.36754851478332
19273.894199164042,102.893946473
19273.894199175207,100.62582338835
19273.894199175207,102.62890052025556
19273.89419919043,100.05811515887
19273.894219199978,102.48672348035555
19273.89424506685,102.77650827348
19273.8942774448,102.48672348035555
19273.894280266344,102.12449248894998
19273.894298007453,99.27493874582855
19273.894311773205,98.99130766794997
19273.89433900749,95.05886568643996
19273.894379911322,97.63634165909994
19273.894394608345,100.83101080469991
19273.894439843727,101.54784110804987
19273.89446329911,76.92104690639974
19273.894583923622,0
Time,Avg perception poison h
19273.894199121216,71.2849230524
19273.89419913064,73.17944045105
19273.894199141803,85.54205620243333
19273.894199141803,94.119796320875
19273.894199152637,91.6653142198
19273.894199152637,91.60173377513333
19273.894199164042,95.26977109585714
19273.894199175207,95.73854712815
19273.894199175207,98.76467854522222
19273.89419919043,99.12335773836
19273.894219210717,101.79551328154444
19273.89424506685,103.60126362101
19273.8942774448,101.79551328154444
19273.894280266344,99.5383253572125
19273.894298007453,100.71753875798572
19273.894311773205,105.62297470891667
19273.894339018636,102.15282367434
19273.894379911322,102.93603475437499
19273.894394608345,98.15538133243331
19273.894439843727,106.30937909089997
19273.89446329911,102.35147047659993
19273.894583923622,0
Time,Avg repr rate c
19273.89419919043,0.0002531382
19273.89419920192,0.00025248885
19273.89419920192,0.00025354476666666665
19273.89419921302,0.00025396109999999996
19273.89437898192,0.0002542109
19273.89439390082,0.0002543774333333333
19273.894405003437,0.00025488502
19273.894440716005,0.00025469212500000004
19273.894506241562,0.0002545194666666667
19273.894588076724,0.0002552101000000001
19273.894621278763,0.0002552101000000002
19273.894681505913,0
Time,Avg repr rate h
19273.894199121216,0.0002545021
19273.89419913064,0.00025282745
19273.894199141803,0.0002492576
19273.894199141803,0.000250298975
19273.894199152637,0.00024888228
19273.894199152637,0.0002497303666666667
19273.894199164042,0.0002490671
19273.894199175207,0.00024819045
19273.894199175207,0.00024801357777777777
19273.89419919043,0.00024814456
19273.894219211634,0.0002478103111111111
19273.89424507793,0.00024837158999999997
19273.8942774448,0.0002478103111111111
19273.894280266344,0.0002471087125
19273.894298007453,0.00024612841428571427
19273.894311773205,0.0002447328
19273.894339018636,0.00024435964000000003
19273.894379911322,0.00024493607500000004
19273.894394608345,0.00024488560000000007
19273.894439847616,0.0002457206500000001
19273.89446329911,0.0002493234000000002
19273.894583923622,0
Time,Avg mutation rate c
19273.89419919043,0.1540097433
19273.89419920192,0.15597600309999998
19273.89419920192,0.15409399356666664
19273.89419921302,0.15516599262499997
19273.894378993056,0.15580919206
19273.89439390082,0.15623799168333333
19273.894405003437,0.15589713744
19273.894440716005,0.157288928175
19273.894506241562,0.1569245743
19273.894588076724,0.1583819898
19273.894621278763,0.1583819898
19273.894681505913,0
Time,Avg mutation rate h
19273.89419913064,0.1542859043
19273.89419913064,0.15642816264999998
19273.894199141803,0.1517415116
19273.894199141803,0.15317860205
19273.894199152637,0.15155578204
19273.894199152637,0.15266336891666668
19273.894199164042,0.15251490430000003
19273.894199175207,0.15114352681250004
19273.894199175207,0.15139768938888892
19273.89419919043,0.15187945750000004
19273.894219211634,0.15113601711111113
19273.89424507793,0.15177140274000003
19273.8942774448,0.15113601711111113
19273.894280266344,0.150341785075
19273.894298007453,0.14921899675714287
19273.894311773205,0.14837451216666667
19273.894339018636,0.1473632166
19273.894379911322,0.14881804965000003
19273.894394608345,0.14788269400000006
19273.894439847616,0.1492917900000001
19273.89446330948,0.15621537050000017
19273.894583923622,0
Time,Avg velocity c
19273.89419919043,1.0060448851
19273.89419920192,0.99836529335
19273.89419920192,1.0018959179
19273.89419921302,1.0000030422750001
19273.894378993056,0.9988673169000002
19273.89439390082,0.9981101666500002
19273.894405014584,0.9995950596600002
19273.894440716005,0.9972545328250002
19273.894506241562,0.9982312386333336
19273.894588087856,0.9943244154000005
19273.894621278763,0.9943244154000009
19273.894681505913,0
Time,Avg velocity h
19273.89419913064,0.7994721505
19273.89419913064,0.7951624438
19273.894199141803,0.7945780376333333
19273.894199141803,0.79777834485
19273.894199152637,0.79973167254
19273.894199152637,0.7981802225833333
19273.894199164042,0.7974059405714284
19273.894199175207,0.7973481962749999
19273.894199175207,0.796866297011111
19273.89419919043,0.79791747208
19273.894219211634,0.7987024426333333
19273.89424507793,0.79957012502
19273.8942774448,0.7987024426333333
19273.894280274606,0.79761783965
19273.894298007453,0.7986456777714286
19273.894311773205,0.7985079323166667
19273.894339018636,0.7996072982
19273.894379911322,0.8002731261999999
19273.894394608345,0.8027774187666665
19273.894439847616,0.8003936364999997
19273.894463312256,0.8073780476999994
19273.894583923622,0
Time,Avg health c
19273.89419919043,104.7691055222
19273.89419920192,100.00185585415
19273.89419920192,100.12216133586666
19273.89419921302,100.71863358009999
19273.894378993056,101.07651692663998
19273.894393906747,101.31510582433333
19273.894405014584,102.53120575198
19273.89444072757,103.07331411515
19273.894506241562,103.26173538260001
19273.894588087856,102.50805031280001
19273.894621289885,102.50805031280002
19273.894681505913,0
Time,Avg health h
19273.89419913064,96.0278038883
19273.89419913064,98.90099061275001
19273.894199141803,99.77512769746666
19273.894199141803,100.4347502223
19273.894199152637,100.09970195364
19273.894199164042,100.06543436553333
19273.894199164042,99.6069041207857
19273.894199175207,99.74236122702499
19273.894199186307,99.60924779134444
19273.89419919043,99.81473102556
19273.894219211634,99.5970147687111
19273.89424507793,99.87867507152001
19273.8942774448,99.5970147687111
19273.894280274606,99.24493939019999
19273.894298007453,99.15220267094284
19273.894311773205,99.6729358013833
19273.894339018636,99.89865490047997
19273.894379911322,99.70067838292496
19273.894394608345,100.64899695979994
19273.894439847616,101.59374100019991
19273.894463312256,101.66408013349982
19273.894583923622,0
Time,Avg nutrition food c
19273.89419919043,19.6777594707
19273.89419920192,19.8182513083
19273.89419920192,20.158479646066667
19273.89419921302,19.928060322775
19273.894378993056,19.7898087288
19273.894393906747,19.697640999483333
19273.894405014584,19.6454205702
19273.89444072757,19.34704163235
19273.894506241562,19.383788058833332
19273.894588087856,19.2368023529
19273.894621289885,19.2368023529
19273.894681505913,0
Time,Avg nutrition food h
19273.89419913064,20.2171960532
19273.89419913064,19.734602593349997
19273.894199141803,19.898608911866663
19273.894199141803,20.066756800824997
19273.894199152637,20.068454315879997
19273.894199164042,20.158427227849995
19273.894199164042,20.00319397854285
19273.894199175207,20.007093806024994
19273.894199186307,20.05490360186666
19273.89419919043,20.074752173849994
19273.894219211634,20.166168067222216
19273.89424507793,20.206671307269993
19273.8942774448,20.166168067222216
19273.894280274606,20.11553901716249
19273.894298007453,20.045145764228558
19273.894311773205,20.016470716066653
19273.894339018636,19.932288465559985
19273.894379911322,19.906762432349982
19273.894394608345,20.18508508223331
19273.894439847616,20.240005435299963
19273.894463312256,20.253389321699927
19273.894583923622,0
Time,Avg nutrition poison h
19273.89419913064,80.0643979549
19273.89419913064,79.60022685370001
19273.894199141803,79.87662242586667
19273.894199141803,79.886657945675
19273.894199152637,79.96823755614
19273.894199164042,80.02706698425
19273.894199164042,79.91696873622857
19273.894199175207,79.8693446948875
19273.894199186307,79.95563819110001
19273.89419919043,80.00289435901001
19273.894219211634,80.09920975973336
19273.89424507793,80.11398391405002
19273.8942774448,80.09920975973336
19273.894280274606,80.12201541656253
19273.894298007453,80.0935584582429
19273.89431178434,80.09841854213337
19273.894339029837,79.98890501840005
19273.894379911322,80.10213717162506
19273.894394619478,80.38405647946674
19273.894439847616,80.4288067202001
19273.894463312256,80.4281998702002
19273.894583923622,0
Time,Avg health depletion c
19273.89419919043,0.1032607593
19273.89419920192,0.10459089375
19273.89419920192,0.10141992713333332
19273.89419921302,0.10035140775
19273.894378993056,0.09971029612
19273.894393906747,0.09928288836666666
19273.894405014584,0.0979552604
19273.89444072757,0.098674577025
19273.894506241562,0.09918415283333333
19273.894588087856,0.0971458496
19273.894621289885,0.0971458496
19273.894681505913,0
Time,Avg health depletion h
19273.89419913064,0.0952383115
19273.89419913064,0.0957910451
19273.894199141803,0.0987483179
19273.894199141803,0.10129031345
19273.894199152637,0.10157255206
19273.894199164042,0.10216938083333334
19273.894199164042,0.10271061967142858
19273.894199175207,0.10190431772500001
19273.894199186307,0.10160002373333335
19273.89419919043,0.10227031179000001
19273.894219211634,0.10292881546666668
19273.89424507793,0.10352756393000002
19273.8942774448,0.1029288154666667
19273.894280274606,0.10218037988750003
19273.894298007453,0.10175564491428576
19273.89431178434,0.10284186715000006
19273.894339029837,0.10357710622000008
19273.894379911322,0.10540633175000008
19273.894394619478,0.10522242476666677
19273.894439847616,0.10648288390000016
19273.894463312256,0.10830290430000032
19273.894583923622,0
Time,Avg age h
19273.894254927753,224.9
19273.894310736017,489.0
19273.89436654546,733.0
19273.8944223536,976.0
19273.894478164966,1219.0
19273.89453399656,1463.0
19273.894589807107,0
19273.894645624747,0
19273.894701439698,0
19273.894757256654,0
19273.894813069965,0
19273.89486890464,0
19273.894924721506,0
19273.89498097118,0
19273.895038841853,0
19273.895096718785,0
19273.895154590544,0
19273.895212466716,0
19273.89527033948,0
19273.895328215902,0
19273.895386093183,0
19273.895443966572,0
19273.895501846957,0
19273.89555971905,0
19273.89561759289,0
19273.895675466494,0
19273.895733351295,0
19273.895791225696,0
19273.895849098066,0
19273.895906972455,0
19273.89596485442,0
19273.896022727233,0
19273.896080598242,0
19273.89613847264,0
19273.896196350834,0
19273.89625423236,0
19273.896312110464,0
19273.896369993934,0
19273.89642787956,0
19273.89648575573,0
19273.896543638715,0
19273.8966015208,0
19273.896659395035,0
19273.8967172758,0
19273.89677515368,0
19273.896833034236,0
19273.896890909342,0
19273.896948782385,0
19273.89700665838,0
19273.897064534976,0
19273.89712242735,0
19273.89718030742,0
19273.897238187325,0
19273.89729606963,0
19273.897353943787,0
19273.897411817685,0
19273.897469697917,0
19273.897527576446,0
19273.897585448645,0
19273.897643339944,0
19273.897701230417,0
19273.8977591145,0
19273.897816985416,0
19273.897874856517,0
19273.89793272817,0
19273.897990600766,0
19273.898048477407,0
19273.898106361306,0
19273.898164244227,0
19273.89822212713,0
19273.898280006102,0
19273.898337887753,0
19273.898395773922,0
19273.898453661182,0
19273.898511532883,0
19273.89856941176,0
19273.89862729205,0
19273.898685166583,0
19273.898743042533,0
19273.898800922594,0
19273.89885879758,0
19273.898916670303,0
19273.898974551586,0
19273.899032425925,0
19273.899090299838,0
19273.899148188775,0
19273.899206063437,0
19273.899263938278,0
19273.899321815716,0
19273.899379692753,0
19273.899437566597,0
19273.89949544139,0
19273.89955331655,0
19273.89961120274,0
19273.899669083345,0
19273.899726962583,0
19273.89978483787,0
19273.899842712188,0
19273.899900583136,0
19273.89995847964,0
Time,Avg age c
19273.894254927753,245.0
19273.894310736017,489.0
19273.89436654546,733.0
19273.8944223536,648.2
19273.89447816176,809.25
19273.89453399522,916.6666666666666
19273.894589807107,886.5
19273.894645624747,1098.0
19273.894701436562,0
19273.894757256654,0
19273.894813069965,0
19273.894868893498,0
19273.89492471575,0
19273.89498097118,0
19273.895038841853,0
19273.895096718785,0
19273.895154590544,0
19273.895212466716,0
19273.89527033948,0
19273.895328215902,0
19273.895386093183,0
19273.895443966572,0
19273.895501846957,0
19273.89555971905,0
19273.89561759289,0
19273.895675466494,0
19273.895733347177,0
19273.895791225696,0
19273.895849096527,0
19273.895906972455,0
19273.895964847383,0
19273.896022727233,0
19273.896080598242,0
19273.89613847264,0
19273.896196350834,0
19273.89625423236,0
19273.896312110464,0
19273.896369993934,0
19273.89642787956,0
19273.89648575573,0
19273.896543638715,0
19273.896601515913,0
19273.896659395035,0
19273.89671727252,0
19273.89677515368,0
19273.896833029907,0
19273.89689090722,0
19273.896948782385,0
19273.89700665838,0
19273.897064534976,0
19273.897122413382,0
19273.89718030742,0
19273.897238187325,0
19273.89729606963,0
19273.897353943787,0
19273.897411817685,0
19273.897469697917,0
19273.8975275736,0
19273.897585448645,0
19273.897643325912,0
19273.897701230417,0
19273.8977591145,0
19273.897816985416,0
19273.897874856517,0
19273.89793272817,0
19273.897990600766,0
19273.898048477407,0
19273.898106361306,0
19273.89816423472,0
19273.89822212713,0
19273.898280006102,0
19273.898337887753,0
19273.898395762557,0
19273.89845365412,0
19273.898511532883,0
19273.89856941176,0
19273.89862729205,0
19273.898685166583,0
19273.898743042533,0
19273.898800920335,0
19273.89885879758,0
19273.898916670303,0
19273.898974551586,0
19273.899032425925,0
19273.899090299838,0
19273.899148188775,0
19273.899206063437,0
19273.899263938278,0
19273.899321809073,0
19273.899379692753,0
19273.899437566597,0
19273.89949544139,0
19273.89955331655,0
19273.89961119881,0
19273.899669083345,0
19273.899726962583,0
19273.89978483308,0
19273.899842712188,0
19273.899900583136,0
19273.89995847964,0
