Time,Num c bots
19273.88353,79.49996065
19273.88365,79.49996065
19273.88389,79.49996065
19273.88429,79.49996065
19273.88433,79.49996065
19273.88435,79.49996065
19273.88439,79.49996065
19273.88447,79.38807273
19273.88455,79.40405672
19273.88461,79.38807273
19273.88464,79.36569515
19273.88469,79.38807273
19273.8847,79.36569515
19273.8848,79.38807273
19273.88498,79.36569515
19273.88518,79.33212877
19273.88519,79.27618481
19273.88523,79.49996065
19273.88543,79.49996065
19273.88574,79.49996065
19273.88574,79.49996065
19273.88603,79.49996065
19273.88608,79.49996065
19273.88614,79.49996065
19273.88634,79.49996065
19273.88654,0
Time,Avg health depletion c
19273.88252,0.107763805
19273.88252,0.103410479
19273.88252,0.100776063
19273.88252,0.099583958
19273.88276,0.099759559
19273.88277,0.098696477
19273.88279,0.095674034
19273.88285,0.09550723
19273.88291,0.09550723
19273.88306,0
Time,Avg health depletion h
19273.88252,0.102538669
19273.88252,0.102440445
19273.88252,0.10365806
19273.88252,0.103272105
19273.88252,0.102109559
19273.88252,0.103219987
19273.88252,0.101674493
19273.88252,0.10237323
19273.88252,0.101770975
19273.88252,0.102399752
19273.88254,0.10169171
19273.88259,0.102284056
19273.8826,0.102247683
19273.88264,0.102809687
19273.88265,0.102059823
19273.88265,0.103669539
19273.88266,0.103184788
19273.88273,0.103864721
19273.88285,0.103647221
19273.88286,0.104099367
19273.88286,0.104382956
19273.88287,0.103902718
19273.88293,0.103334518
19273.88302,0.104803304
19273.88306,0.105623665
19273.88313,0.106033846
19273.88322,0.106279954
19273.88323,0.107264387
19273.88343,0.107264387
19273.88349,0.107264387
19273.88353,0.107264387
19273.88365,0.107264387
19273.88389,0.107264387
19273.88429,0.107264387
19273.88433,0.107264387
19273.88435,0.107264387
19273.88439,0.107264387
19273.88447,0.107264387
19273.88455,0.107264387
19273.88461,0.107264387
19273.88464,0.107264387
19273.88469,0.107264387
19273.8847,0.107264387
19273.8848,0.107264387
19273.88498,0.107264387
19273.88518,0.107264387
19273.88519,0.107264387
19273.88523,0.107264387
19273.88543,0.107264387
19273.88574,0.107264387
19273.88574,0.107264387
19273.88603,0.107264387
19273.88608,0.107264387
19273.88614,0.107264387
19273.88634,0.107264387
19273.88654,0
Time,Avg age h
19273.88258,245
19273.88264,488
19273.88269,632
19273.88275,749.1666667
19273.88281,993.1666667
19273.88287,867.8571429
19273.88293,1011.5
19273.88298,1216.4
19273.88304,1276.75
19273.8831,1679.666667
19273.88316,1469
19273.88322,1712
19273.88327,1223.5
19273.88333,1467.5
19273.88339,1711.5
19273.88345,2283
19273.8835,1911.5
19273.88356,1882.666667
19273.88362,2126.666667
19273.88368,1809.75
19273.88374,2053.75
19273.88379,2296.75
19273.88385,2540.75
19273.88391,3345.666667
19273.88397,3589.666667
19273.88403,3833.666667
19273.88408,4077.666667
19273.88414,4320.666667
19273.8842,4564.666667
19273.88426,4808.666667
19273.88432,3818.25
19273.88437,2755.333333
19273.88443,2804.8
19273.88449,2553
19273.88455,2798
19273.8846,2641.285714
19273.88466,2469.6
19273.88472,2425.6
19273.88478,2669.6
19273.88484,2450
19273.88489,2694
19273.88495,2938
19273.88501,3549.4
19273.88507,3793.4
19273.88513,4037.4
19273.88518,4684.5
19273.88524,6222
19273.8853,6465
19273.88536,6709
19273.88541,6953
19273.88547,11575
19273.88553,11819
19273.88559,12062
19273.88565,12306
19273.8857,12550
19273.88576,88
19273.88582,332
19273.88588,576
19273.88594,819
19273.88599,1063
19273.88605,695.5
19273.88611,328
19273.88617,334
19273.88623,578
19273.88628,822
19273.88634,1066
19273.8864,1073
19273.88646,1317
19273.88651,1561
19273.88657,0
19273.88663,0
19273.88669,0
19273.88675,0
19273.8868,0
19273.88686,0
19273.88692,0
19273.88698,0
19273.88704,0
19273.88709,0
19273.88715,0
19273.88721,0
19273.88727,0
19273.88732,0
19273.88738,0
19273.88744,0
19273.8875,0
19273.88756,0
19273.88761,0
19273.88767,0
19273.88773,0
19273.88779,0
19273.88785,0
19273.8879,0
19273.88796,0
19273.88802,0
19273.88808,0
19273.88814,0
19273.88819,0
19273.88825,0
19273.88831,0
Time,Avg age c
19273.88258,245
19273.88264,488
19273.88269,732
19273.88275,976
19273.88281,876
19273.88287,948
19273.88293,675
19273.88298,919
19273.88304,1163
19273.8831,0
19273.88316,0
19273.88322,0
19273.88327,0
19273.88333,0
19273.88339,0
19273.88345,0
19273.8835,0
19273.88356,0
19273.88362,0
19273.88368,0
19273.88374,0
19273.88379,0
19273.88385,0
19273.88391,0
19273.88397,0
19273.88403,0
19273.88408,0
19273.88414,0
19273.8842,0
19273.88426,0
19273.88432,0
19273.88437,0
19273.88443,0
19273.88449,0
19273.88455,0
19273.8846,0
19273.88466,0
19273.88472,0
19273.88478,0
19273.88484,0
19273.88489,0
19273.88495,0
19273.88501,0
19273.88507,0
19273.88513,0
19273.88518,0
19273.88524,0
19273.8853,0
19273.88536,0
19273.88541,0
19273.88547,0
19273.88553,0
19273.88559,0
19273.88565,0
19273.8857,0
19273.88576,0
19273.88582,0
19273.88588,0
19273.88594,0
19273.88599,0
19273.88605,0
19273.88611,0
19273.88617,0
19273.88623,0
19273.88628,0
19273.88634,0
19273.8864,0
19273.88646,0
19273.88651,0
19273.88657,0
19273.88663,0
19273.88669,0
19273.88675,0
19273.8868,0
19273.88686,0
19273.88692,0
19273.88698,0
19273.88704,0
19273.88709,0
19273.88715,0
19273.88721,0
19273.88727,0
19273.88732,0
19273.88738,0
19273.88744,0
19273.8875,0
19273.88756,0
19273.88761,0
19273.88767,0
19273.88773,0
19273.88779,0
19273.88785,0
19273.8879,0
19273.88796,0
19273.88802,0
19273.88808,0
19273.88814,0
19273.88819,0
19273.88825,0
19273.88831,0
