Time,Num c bots
19277.845669996008,100
19277.84567266728,99
19277.845674104665,98
19277.845675792734,99
19277.845677219433,100
19277.84567748265,99
19277.84567940318,98
19277.84567961228,99
19277.845680849874,98
19277.845681046114,99
19277.84568173942,100
19277.84568316883,99
19277.84568437259,98
19277.845687958285,97
19277.845690791564,98
19277.84569251683,97
19277.84569347718,96
19277.845695142005,97
19277.8456956169,96
19277.845696810346,97
19277.845698775,96
19277.845699950023,97
19277.84570236742,98
19277.84570309743,97
19277.8457052256,98
19277.845706187036,97
19277.845713921204,96
19277.845717794156,95
19277.845719506007,94
19277.84572528559,95
19277.845726699605,96
19277.8457283978,95
19277.845729113935,96
19277.84572914933,95
19277.845731278416,96
19277.845731555335,95
19277.84573577221,96
19277.845737461656,97
19277.84573845469,96
19277.845738918368,97
19277.845738952685,96
19277.845740366734,97
19277.84574277037,98
19277.8457449264,99
19277.845744949307,98
19277.845745411134,99
19277.84574660719,100
19277.84575283183,99
19277.84575352919,100
19277.845757127223,99
19277.84575757744,100
19277.845759067408,99
19277.84575927529,100
19277.845760029453,99
19277.845760702385,100
19277.845764808484,99
19277.845766921724,100
19277.845767183033,99
19277.84576931472,100
19277.845771313125,99
19277.845771973796,100
19277.845773198947,99
19277.845773422698,100
19277.84578042154,99
19277.845782818033,100
19277.84578596574,99
19277.845786648657,100
19277.845792931934,99
19277.84579409104,100
19277.84579577972,99
19277.845802180196,100
19277.845803383632,99
19277.84580550883,98
19277.84580647785,97
19277.84580837457,98
19277.845808860755,99
19277.845811003703,100
19277.845811304007,99
19277.84581149397,98
19277.84581370978,97
19277.84581461874,98
19277.845815095126,99
19277.845816039156,100
19277.845822090927,99
19277.84582328081,98
19277.84582425367,97
19277.845825436816,98
19277.845827613204,99
19277.845827890185,98
19277.845829299375,99
19277.84583123889,98
19277.845832425683,99
19277.84583266662,100
19277.84583295544,99
19277.8458333597,100
19277.845838906065,99
19277.845839368045,98
19277.845839645845,97
19277.84584227264,96
19277.845842475694,97
19277.845843188647,98
19277.845847029977,99
19277.845851372385,98
19277.845851591865,99
19277.84585231917,100
19277.845856416425,99
19277.845858040288,100
19277.845859275927,99
19277.845860445555,100
19277.84586235684,99
19277.845864009745,98
19277.845864218274,99
19277.845866623506,100
19277.845868814307,99
19277.845870485475,98
19277.84587304308,97
19277.84587752888,98
19277.84588358213,97
19277.84588472918,98
19277.845890027984,97
19277.845890931458,98
19277.845893132187,97
19277.845893388265,96
19277.84589359888,95
19277.84589578059,94
19277.84589622346,95
19277.84589793751,94
19277.84589838486,95
19277.84589863226,96
19277.845899115717,97
19277.845901591205,96
19277.84590416316,97
19277.845905840568,98
19277.845908476702,99
19277.84590919954,100
19277.84590994803,99
19277.845911878645,98
19277.845912089746,97
19277.845912124933,96
19277.845917141516,97
19277.84591718359,96
19277.84591858046,97
19277.845918812094,98
19277.845919058876,99
19277.845919787407,100
19277.84592649104,99
19277.845929338255,100
19277.845932993394,99
19277.84593396544,98
19277.845934404075,97
19277.845936150927,96
19277.845938990904,97
19277.845940471158,96
19277.845941406307,97
19277.845942944514,96
19277.84594712626,97
19277.845948356044,96
19277.845950454815,97
19277.845951162766,98
19277.84595334272,97
19277.84595378876,98
19277.845954515844,97
19277.845955658366,98
19277.84595782772,99
19277.84595854293,100
19277.845960491402,99
19277.84596074536,98
19277.845961427338,99
19277.845962373485,100
19277.84596333235,99
19277.84596381677,98
19277.845965447268,99
19277.845965689758,100
19277.845967430312,99
19277.84596906913,100
19277.84597750912,99
19277.8459785136,98
19277.8459789439,99
19277.8459805969,100
19277.84598371051,99
19277.845984684616,98
19277.84598492986,97
19277.8459884583,98
19277.8459929917,99
19277.84599776641,100
19277.84600334243,99
19277.846003594073,98
19277.846005493597,97
19277.846007138207,98
19277.846008585904,99
19277.846014848416,100
19277.846015838022,99
19277.846017011703,100
19277.846024253875,99
19277.846026872616,100
19277.846035762734,99
19277.8460362128,100
19277.84604580773,99
19277.846046741437,98
19277.846051288416,99
19277.846052980232,100
19277.84606019787,99
19277.846061337408,100
19277.84606281846,99
19277.84606349478,100
19277.846069277915,99
19277.84607292285,98
19277.846074091227,99
19277.846076700753,100
19277.846080573392,99
19277.846081514395,100
19277.846093964385,99
19277.846094392327,100
19277.846109459108,99
19277.846109901493,100
19277.84611185896,99
19277.846117830708,100
19277.84611882023,99
19277.8461197314,100
19277.84612529403,99
19277.846128177305,98
19277.84612839735,99
19277.846128639758,100
19277.84612939632,99
19277.846130319293,98
19277.84613151383,99
19277.84613246278,100
19277.846136064814,99
19277.84613647794,100
19277.846138401088,99
19277.8461398567,100
19277.846139879308,99
19277.846140095244,100
19277.84614230713,99
19277.846143169307,100
19277.84614437531,99
19277.8461446072,98
19277.84614533222,97
19277.846147923854,98
19277.846149368554,99
19277.846149610614,100
19277.846151539743,99
19277.846151585927,98
19277.846152983217,99
19277.84615393412,100
19277.846154200557,99
19277.84615440991,100
19277.84615823727,99
19277.846159892037,100
19277.846160645,99
19277.84616156802,100
19277.846168337408,99
19277.846170424757,100
19277.846171416826,99
19277.846171649828,98
19277.8461725897,99
19277.84617329608,98
19277.846176916075,99
19277.84617739207,100
19277.84617982234,99
19277.846182459376,98
19277.84618266714,99
19277.846182910835,100
19277.846183857313,99
19277.846185300812,98
19277.846186215058,99
19277.846186476272,98
19277.846193445646,99
19277.846202017743,100
19277.84620581434,99
19277.846206739687,100
19277.846212483622,99
19277.846212496817,98
19277.846216574686,97
19277.846221084976,96
19277.846225178575,97
19277.84622707397,98
19277.84622730309,99
19277.846228717175,100
19277.846229479932,99
19277.84623159296,100
19277.84624514462,99
19277.846245851622,100
19277.84625228573,99
19277.846253462143,100
19277.846253735635,99
19277.84625563184,100
19277.846259753947,99
19277.846263051873,100
19277.846267898796,99
19277.84626856368,100
19277.846270527327,99
19277.846272647268,100
19277.846275114465,99
19277.846275311542,100
19277.84627680134,99
19277.8462770559,98
19277.846279392455,99
19277.846281531365,100
19277.846290137084,99
19277.84629161449,98
19277.846295159736,99
19277.8462975767,98
19277.84629949484,97
19277.84630038941,98
19277.84630491602,99
19277.84630542397,98
19277.84630590881,97
19277.8463064167,96
19277.846308042917,97
19277.846309977023,98
19277.846310207857,99
19277.846314080092,100
19277.846316755647,99
19277.84631679014,98
19277.846317242605,97
19277.84631844316,98
19277.846318677824,97
19277.846320333218,98
19277.846320574965,99
19277.846321537763,100
19277.846334970684,99
19277.846335656643,100
19277.84633943896,99
19277.846345006445,98
19277.846345470985,97
19277.84634740413,96
19277.846349277454,97
19277.846350714168,96
19277.84635166427,97
19277.846353335175,98
19277.84635475564,99
19277.846355526795,98
19277.846355954724,99
19277.846358791387,100
19277.846363105287,99
19277.846365234804,100
19277.846368847466,99
19277.84636903331,100
19277.846372436506,99
19277.846377187,100
19277.846379371724,99
19277.846380796283,100
19277.8463808042,99
19277.84638150609,100
19277.84638608234,99
19277.846387770845,100
19277.846387811504,99
19277.84639163955,100
19277.846398364152,99
19277.846400031838,98
19277.846401237523,99
19277.846401951494,100
19277.84640799456,99
19277.846410346123,100
19277.846413505464,99
19277.846418050485,100
19277.8464200153,99
19277.84642024653,98
19277.846421430244,99
19277.8464216841,98
19277.84642267757,97
19277.846423557407,98
19277.846423788265,99
19277.84642544463,100
19277.84643069992,99
19277.846430931168,100
19277.84643192655,99
19277.846433552615,100
19277.84643746241,99
19277.84643746241,98
19277.84643764712,97
19277.846437889963,98
19277.846438631586,97
19277.846439081564,98
19277.846441246897,99
19277.846446521908,98
19277.846449890323,99
19277.846451577236,100
19277.846453503706,99
19277.846454939965,100
19277.84645568278,99
19277.846461677906,98
19277.84646359689,97
19277.846465253053,98
19277.846465985567,99
19277.84646621589,100
19277.846471719928,99
19277.84647289463,98
19277.84647573125,97
19277.84647881263,96
19277.846479050266,97
19277.846479776064,98
19277.846481223718,99
19277.846483154168,98
19277.84648361632,99
19277.84648791147,100
19277.846488917003,99
19277.846492010012,100
19277.84649249642,99
19277.846497274353,98
19277.84649774764,99
19277.846499660474,100
19277.846501858647,99
19277.846503496632,98
19277.846503733068,97
19277.846506153182,96
19277.846510480533,95
19277.846510503598,94
19277.84651338537,93
19277.84651365125,92
19277.84651482212,93
19277.84651482212,92
19277.846516038346,93
19277.84651749464,94
19277.8465177386,95
19277.8465184547,94
19277.84652131132,95
19277.84652327381,94
19277.846525845176,93
19277.84652702528,94
19277.84652753465,93
19277.846531342617,92
19277.846531827443,91
19277.846532273725,92
19277.84653464912,93
19277.846535134016,94
19277.84653587491,93
19277.84653728463,94
19277.84653824861,93
19277.84654251853,94
19277.846542761123,95
19277.846544185057,96
19277.84654443083,97
19277.84654443083,96
19277.846544683358,95
19277.846545381726,96
19277.84654562434,95
19277.846545852954,96
19277.84654633626,97
19277.846547542835,96
19277.846548983485,97
19277.846549222664,98
19277.846550436065,97
19277.84655162685,98
19277.846551649804,97
19277.84655307302,98
19277.846556468285,97
19277.84655741735,98
19277.84655997294,99
19277.846560482638,98
19277.846560921596,99
19277.846561648832,100
19277.846565287568,99
19277.8465674481,98
19277.84656986992,97
19277.846572947732,98
19277.846577692177,99
19277.846577714365,98
19277.84657818244,99
19277.846579616227,100
19277.846579881607,99
19277.84658081884,100
19277.84658255345,99
19277.84658471706,98
19277.846585173414,99
19277.84658660382,98
19277.846588220866,99
19277.846588451423,100
19277.846598349013,99
19277.846600009674,100
19277.84660195256,99
19277.846602184145,100
19277.846610641493,99
19277.84661133837,100
19277.846614485614,99
19277.84661569375,100
19277.846617359457,99
19277.84661779567,100
19277.84661805632,99
19277.84661992736,100
19277.846622598405,99
19277.846623572765,98
19277.84662376993,99
19277.846623815174,98
19277.84662449631,99
19277.846625249083,98
19277.84662738075,99
19277.84663049817,100
19277.846631475346,99
19277.846632922803,98
19277.84663386419,99
19277.84663388729,98
19277.8466355495,99
19277.846636766204,100
19277.84664689934,99
19277.84664903499,100
19277.84664977433,99
19277.84665334073,98
19277.846654336252,97
19277.846655495287,98
19277.8466557389,99
19277.846656689664,98
19277.846656712754,97
19277.84665833486,98
19277.846660750358,97
19277.84666170001,96
19277.846662142918,97
19277.846664768924,98
19277.846666409758,99
19277.846666894675,100
19277.84667126029,99
19277.84667126029,98
19277.84667175662,97
19277.846672461157,96
19277.84667336566,97
19277.84667479081,98
19277.846678860173,97
19277.846679095106,98
19277.84667933626,97
19277.846679852013,96
19277.846680575163,95
19277.84668317824,94
19277.846684115426,95
19277.846684358494,96
19277.846686017223,97
19277.846687717767,98
19277.846688470578,97
19277.84668986788,98
19277.846691041595,99
19277.846693435,98
19277.846694893367,97
19277.846696293913,96
19277.846699674155,95
19277.84670081993,94
19277.84670153662,95
19277.846702267085,96
19277.84670277851,95
19277.846702982282,96
19277.846703247546,95
19277.846705823948,96
19277.846708183624,97
19277.84671366603,96
19277.84671389727,97
19277.846716596818,96
19277.846716840395,95
19277.846717256063,96
19277.84671874553,95
19277.846721096423,96
19277.846724684816,95
19277.846725182317,94
19277.846729977085,93
19277.846730645128,94
19277.846731847152,95
19277.846732336737,96
19277.846732868646,95
19277.846734057453,94
19277.846735230658,95
19277.846735748382,94
19277.846735945488,95
19277.84673618935,94
19277.84673712715,95
19277.846737380543,94
19277.846738294178,95
19277.846739023855,94
19277.846740498277,93
19277.846741166828,94
19277.84674235953,95
19277.846743305498,96
19277.84674522536,95
19277.846745247512,94
19277.84674591426,95
19277.846745971827,94
19277.846746144685,95
19277.846746190855,94
19277.84674684881,95
19277.846748286236,96
19277.8467494994,97
19277.84675046491,96
19277.846753317976,95
19277.84675351413,94
19277.846754472892,95
19277.846754759004,94
19277.84676045816,95
19277.846760700428,96
19277.84676073523,95
19277.84676118632,96
19277.84676215912,97
19277.846762918158,96
19277.84676456652,95
19277.84676797986,94
19277.846769859432,95
19277.846770359236,94
19277.846771789697,93
19277.846777981424,94
19277.846780375636,95
19277.846780625994,96
19277.84678108799,97
19277.846782506585,98
19277.84678323891,99
19277.8467844466,100
19277.846789958356,99
19277.846791672695,98
19277.846792830056,97
19277.846793328412,96
19277.84679354773,97
19277.846794324952,96
19277.84679476545,95
19277.84679503096,94
19277.846796431968,95
19277.84679762301,96
19277.84680099031,97
19277.846801720974,98
19277.846802448516,99
19277.846803170753,100
19277.846803205324,99
19277.846805830555,98
19277.84680755169,97
19277.846810919385,96
19277.84681376948,95
19277.846814219676,96
19277.846814700406,97
19277.846816398844,98
19277.84681854594,99
19277.84681854594,98
19277.84682093215,97
19277.846821198124,96
19277.846821695926,95
19277.846822611922,94
19277.846825475437,95
19277.846825717777,94
19277.846830069215,93
19277.846831015035,92
19277.846831445764,93
19277.846831700877,92
19277.846833586584,91
19277.84683483359,90
19277.84683839501,91
19277.846841270533,90
19277.846844124528,89
19277.84684439367,88
19277.846844590407,89
19277.846845318032,88
19277.84684556751,87
19277.846845787673,88
19277.846846018347,89
19277.846846480796,90
19277.846848154742,91
19277.84684961278,92
19277.846849901653,91
19277.846850099562,92
19277.846850341946,93
19277.846854429663,94
19277.846857310404,95
19277.84685946596,96
19277.846859721263,95
19277.84686183729,94
19277.84686230311,95
19277.846863019724,96
19277.8468630658,95
19277.846863966413,96
19277.846864209536,97
19277.84686445999,98
19277.84686469021,99
19277.846864920255,100
19277.846867831715,99
19277.84687043712,100
19277.84687095735,99
19277.84687286845,98
19277.84687544933,99
19277.846875694664,100
19277.846875936815,99
19277.84687620205,98
19277.846877854015,99
19277.846878332144,100
19277.846878815486,99
19277.84687928057,100
19277.84688047449,99
19277.846880697154,100
19277.8468852144,99
19277.84688668896,98
19277.846887588992,99
19277.84688762353,98
19277.846888315646,97
19277.846888547072,98
19277.846892844052,99
19277.846893086808,100
19277.84689407302,99
19277.84689548464,100
19277.846903435788,99
19277.846905353577,100
19277.846910428045,99
19277.84691088705,100
19277.846912101053,99
19277.84691348588,100
19277.84691419758,99
19277.846914428424,100
19277.846918045234,99
19277.846919685533,100
19277.846921383585,99
19277.846923296725,100
19277.846925713322,99
19277.846927405822,100
19277.846927647857,99
19277.84692840514,98
19277.846929093947,99
19277.846930539097,98
19277.84693413513,99
19277.84693533308,98
19277.846936059632,97
19277.846937738206,98
19277.84694014919,99
19277.84694163949,98
19277.846941858414,97
19277.846943734792,96
19277.84694493082,97
19277.84694517213,98
19277.846945206737,97
19277.846945634166,98
19277.84694611911,99
19277.846948284616,100
19277.84695025367,99
19277.84695045352,100
19277.846956743266,99
19277.846958211507,98
19277.846958673425,97
19277.846958881215,98
19277.84695957096,99
19277.846959802257,100
19277.846961037823,99
19277.846961986364,98
19277.846963214248,97
19277.84696364713,98
19277.8469646147,97
19277.846965359608,96
19277.84696628264,97
19277.846966526064,98
19277.846969882212,99
19277.84697401235,98
19277.846974443346,99
19277.8469756339,100
19277.84697925528,99
19277.846983296506,98
19277.846983769792,97
19277.846985211956,98
19277.846985493703,97
19277.846988118657,98
19277.84698835779,99
19277.846988865345,98
19277.8469912159,99
19277.846991694074,100
19277.846993401563,99
19277.846993655057,98
19277.846994093725,99
19277.846994338797,100
19277.846995995278,99
19277.846996230037,100
19277.846998408877,99
19277.846999368994,98
19277.846999571968,99
19277.84699982649,98
19277.847001238577,99
19277.847002001086,98
19277.84700246486,97
19277.84700340228,98
19277.847004592848,99
19277.847006051434,100
19277.84700752118,99
19277.847008213346,98
19277.84701060999,99
19277.847011330938,100
19277.84701181542,99
19277.847012740036,98
19277.847012962455,99
19277.84701299326,98
19277.847014937164,97
19277.847015156076,96
19277.84701537133,97
19277.84701585317,98
19277.847016828564,99
19277.84701731162,98
19277.847019702836,97
19277.847019725912,96
19277.84702020316,95
19277.847021396054,94
19277.847021836016,93
19277.84702283022,92
19277.847023757848,93
19277.847024498227,94
19277.847024966748,95
19277.847025205905,96
19277.847026637937,97
19277.847027425276,96
19277.84702792198,95
19277.8470288277,96
19277.847031501155,95
19277.847032172234,96
19277.84703289434,95
19277.847033125257,94
19277.847033392187,93
19277.847036984258,92
19277.84703956647,93
19277.84704199684,94
19277.847042719615,95
19277.847044363854,96
19277.847044856586,95
19277.847045352963,94
19277.847047725638,93
19277.847048205,94
19277.84704939351,95
19277.84705108485,94
19277.84705113102,93
19277.84705302206,92
19277.847054165788,93
19277.847057061572,94
19277.847057771287,95
19277.847058249223,96
19277.847058999203,95
19277.847059491734,94
19277.847062324654,95
19277.847063051704,96
19277.847063062763,95
19277.84706763441,94
19277.84706785507,95
19277.847069800024,96
19277.84707030786,95
19277.847071281434,94
19277.847071711203,95
19277.847072429144,96
19277.847073181656,95
19277.8470736414,96
19277.847075578797,97
19277.847076781447,98
19277.84707917302,99
19277.847082063923,100
19277.847082584027,99
19277.847084037756,98
19277.84708424263,97
19277.847084928297,98
19277.847085648147,99
19277.847088059643,98
19277.847090203093,97
19277.847091859432,98
19277.84709378441,99
19277.847094522407,98
19277.84709591273,97
19277.847097842245,96
19277.847098254075,97
19277.847098497245,96
19277.847099927487,95
19277.847101098105,96
19277.847101606287,95
19277.847102754433,96
19277.847102992302,97
19277.847104208056,98
19277.84710474132,97
19277.847105658555,96
19277.847106828252,97
19277.847107823924,96
19277.847108051345,95
19277.847108978007,96
19277.847109763912,95
19277.847113282387,96
19277.847113525557,97
19277.847113999607,98
19277.84711541435,99
19277.847117836063,98
19277.84711807772,99
19277.847119970636,100
19277.847119991933,99
19277.84712184117,100
19277.847123062533,99
19277.847124208565,100
19277.847125011678,99
19277.847127311656,100
19277.847128549212,99
19277.847129467653,100
19277.847133101644,99
19277.847133298506,100
19277.847137402532,99
19277.8471376117,100
19277.84713762324,99
19277.847137842582,100
19277.84713909618,99
19277.847139800382,98
19277.84714332551,99
19277.84714379743,100
19277.847144802432,99
19277.84714520692,100
19277.847145542975,99
19277.847147627974,98
19277.847149081666,97
19277.84714928021,96
19277.847150010148,95
19277.847150750833,94
19277.847150924837,95
19277.847151928658,94
19277.84715329936,95
19277.847154048613,94
19277.847155960808,93
19277.847158515728,94
19277.847159972374,93
19277.84716090698,94
19277.84716095976,93
19277.847162873783,92
19277.84716311581,91
19277.847163786933,90
19277.84716475301,91
19277.84716499722,92
19277.847165482108,93
19277.84716666535,94
19277.847166901687,95
19277.84716713251,96
19277.84716763713,95
19277.847168308403,96
19277.847168574153,95
19277.847169996123,94
19277.847170239813,95
19277.847173630453,94
19277.84717455382,93
19277.84717571067,94
19277.84717741668,93
19277.847180758286,92
19277.847180770877,91
19277.847183445127,90
19277.847186490704,89
19277.847187460684,88
19277.84718865647,87
19277.847191096203,86
