Time,Num c bots
19277.888241269204,101.51300902492001
Time,Avg nutrition food c
19277.888155966968,19.5583232359
19277.888155966968,19.33263875745
19277.888155978486,19.496803588833334
19277.888155978486,19.724579216125
Time,Avg nutrition food h
19277.88815589771,19.8570330058
19277.88815589771,19.846215870199998
19277.88815591022,19.633363758599998
19277.888155920788,19.497908203525
19277.888155920788,19.688643687640003
19277.888155932327,19.763995395833334
19277.888155932327,19.864588119300002
19277.888155943878,19.8402687014125
19277.888155955414,19.904296467455556
19277.888155955414,19.98282823011
19277.888240569293,19.99680547725556
19277.888241269204,19.964128207150004
Time,Avg nutrition poison h
19277.88815589771,80.1485653793
19277.88815589771,80.41197615315
19277.88815591022,80.30033119016666
19277.888155920788,80.38870881265
19277.888155920788,80.25870052539999
19277.888155932327,80.26423671166667
19277.888155932327,80.35944962582857
19277.888155943878,80.3565455447125
19277.888155955414,80.39394779155556
19277.888155955414,80.39711342285
19277.888240569293,80.42472987213334
19277.888241269204,80.41587858261
Time,Avg health depletion c
19277.888155966968,0.1033542029
19277.888155966968,0.09834513675
19277.888155978486,0.10045723066666667
19277.888155978486,0.10278968990000001
Time,Avg health depletion h
19277.88815589771,0.1064218193
19277.88815589771,0.10576122985
19277.88815591022,0.10692558540000001
19277.888155920788,0.10594764467500001
19277.888155920788,0.10613010256000002
19277.888155932327,0.10429829796666668
19277.888155932327,0.10462813432857143
19277.888155943878,0.1051465533375
19277.888155955414,0.10468947001111112
19277.888155955414,0.10345064063000002
19277.888240569293,0.1031205096666667
19277.888241269204,0.10368600734000002
Time,Avg age h
19277.88821376536,243.0
19277.888271645195,375.3
Time,Avg age c
19277.88821376536,243.0
19277.888271645195,411.0
